theta_rad,phi_rad,min_eig
5.331187533364497,0.0,-0.039561626
5.394654051618837,0.0,-0.039561626
5.458120569873176,0.0,-0.039561626
5.521587088127515,0.0,-0.039561626
5.585053606381854,0.0,-0.039561626
5.648520124636194,0.0,-0.039561626
5.711986642890533,0.0,-0.039561626
5.775453161144872,0.0,-0.039561626
5.838919679399211,0.0,-0.039561626
5.902386197653551,0.0,-0.039561626
5.96585271590789,0.0,-0.039561626
6.029319234162229,0.0,-0.039561626
6.092785752416569,0.0,-0.039561626
6.156252270670908,0.0,-0.039561626
6.219718788925247,0.0,-0.039561626
6.283185307179586,0.0,-0.039561626
0.0,0.0641141357875468,-0.0035448533
0.06346651825433926,0.0641141357875468,-0.031316813
0.12693303650867852,0.0641141357875468,-0.02754656
0.1903995547630178,0.0641141357875468,-0.05980063
0.25386607301735703,0.0641141357875468,-1.6769137
0.3173325912716963,0.0641141357875468,-0.06037519
0.3807991095260356,0.0641141357875468,0.014415053
0.4442656277803748,0.0641141357875468,-0.00890557
0.5077321460347141,0.0641141357875468,-0.053044584
0.5711986642890533,0.0641141357875468,0.019720279
0.6346651825433925,0.0641141357875468,-0.039194588
0.6981317007977318,0.0641141357875468,0.0049797883
0.7615982190520711,0.0641141357875468,0.017263697
0.8250647373064104,0.0641141357875468,0.015128119
0.8885312555607496,0.0641141357875468,-0.0444402
0.9519977738150889,0.0641141357875468,-0.07176719
1.0154642920694281,0.0641141357875468,0.013938509
1.0789308103237674,0.0641141357875468,0.015947761
1.1423973285781066,0.0641141357875468,0.011952546
1.2058638468324459,0.0641141357875468,-0.015107533
1.269330365086785,0.0641141357875468,-0.018973395
1.3327968833411243,0.0641141357875468,-0.0769518
1.3962634015954636,0.0641141357875468,-0.52516484
1.4597299198498028,0.0641141357875468,-0.7489926
1.5231964381041423,0.0641141357875468,-1.3788636
1.5866629563584815,0.0641141357875468,-1.4178094
1.6501294746128208,0.0641141357875468,-0.1159396
1.71359599286716,0.0641141357875468,-0.14606865
1.7770625111214993,0.0641141357875468,-0.7216055
1.8405290293758385,0.0641141357875468,0.009497561
1.9039955476301778,0.0641141357875468,0.019787146
1.967462065884517,0.0641141357875468,9.5975716e-05
2.0309285841388562,0.0641141357875468,0.010752366
2.0943951023931957,0.0641141357875468,0.00028864024
2.1578616206475347,0.0641141357875468,0.017794173
2.221328138901874,0.0641141357875468,-0.10539432
2.284794657156213,0.0641141357875468,0.012735015
2.3482611754105527,0.0641141357875468,0.031146184
2.4117276936648917,0.0641141357875468,0.01820871
2.475194211919231,0.0641141357875468,0.013118196
2.53866073017357,0.0641141357875468,0.019602774
2.6021272484279097,0.0641141357875468,-0.031983636
2.6655937666822487,0.0641141357875468,-0.00853744
2.729060284936588,0.0641141357875468,-0.0059434636
2.792526803190927,0.0641141357875468,-0.6100441
2.8559933214452666,0.0641141357875468,-0.45552826
2.9194598396996057,0.0641141357875468,-0.35107282
2.982926357953945,0.0641141357875468,-0.88786864
3.0463928762082846,0.0641141357875468,-0.029821897
3.1098593944626236,0.0641141357875468,-0.5656899
3.173325912716963,0.0641141357875468,-0.089839816
3.236792430971302,0.0641141357875468,-1.1241378
3.3002589492256416,0.0641141357875468,-1.0386064
3.3637254674799806,0.0641141357875468,-3.0825658
3.42719198573432,0.0641141357875468,-1.7018303
3.490658503988659,0.0641141357875468,0.008558113
3.5541250222429985,0.0641141357875468,-0.0147879645
3.6175915404973376,0.0641141357875468,-0.05173515
3.681058058751677,0.0641141357875468,-0.007165346
3.744524577006016,0.0641141357875468,0.01408565
3.8079910952603555,0.0641141357875468,0.008958675
3.8714576135146945,0.0641141357875468,-0.8151651
3.934924131769034,0.0641141357875468,0.0076543293
3.998390650023373,0.0641141357875468,-0.1188113
4.0618571682777125,0.0641141357875468,0.01236776
4.1253236865320515,0.0641141357875468,0.01185124
4.188790204786391,0.0641141357875468,0.009241982
4.25225672304073,0.0641141357875468,0.0030271925
4.3157232412950695,0.0641141357875468,-0.020870889
4.3791897595494085,0.0641141357875468,0.019449582
4.442656277803748,0.0641141357875468,-0.06303301
4.506122796058087,0.0641141357875468,0.019913547
4.569589314312426,0.0641141357875468,-1.0322721
4.6330558325667655,0.0641141357875468,-1.7976266
4.696522350821105,0.0641141357875468,-2.8606195
4.759988869075444,0.0641141357875468,-3.521867
4.823455387329783,0.0641141357875468,-6.8408356
4.886921905584122,0.0641141357875468,-3.8978374
4.950388423838462,0.0641141357875468,-1.44528
5.013854942092801,0.0641141357875468,-1.8306159
5.07732146034714,0.0641141357875468,-0.40193087
5.14078797860148,0.0641141357875468,-1.7659408
5.204254496855819,0.0641141357875468,-2.1093276
5.267721015110158,0.0641141357875468,0.010119211
5.331187533364497,0.0641141357875468,-0.005410055
5.394654051618837,0.0641141357875468,-0.20479694
5.458120569873176,0.0641141357875468,0.007203573
5.521587088127515,0.0641141357875468,-0.0021229968
5.585053606381854,0.0641141357875468,0.0036699688
5.648520124636194,0.0641141357875468,0.02586116
5.711986642890533,0.0641141357875468,-0.08384941
5.775453161144872,0.0641141357875468,0.031620413
5.838919679399211,0.0641141357875468,-0.066297516
5.902386197653551,0.0641141357875468,0.020514634
5.96585271590789,0.0641141357875468,0.026452785
6.029319234162229,0.0641141357875468,-0.023134982
6.092785752416569,0.0641141357875468,-0.12901026
6.156252270670908,0.0641141357875468,0.009187958
6.219718788925247,0.0641141357875468,-0.051033955
6.283185307179586,0.0641141357875468,-0.0035448533
0.0,0.1282282715750936,-0.00411655
0.06346651825433926,0.1282282715750936,0.011916135
0.12693303650867852,0.1282282715750936,0.0012923732
0.1903995547630178,0.1282282715750936,-0.0506822
0.25386607301735703,0.1282282715750936,-0.124537185
0.3173325912716963,0.1282282715750936,-0.19068652
0.3807991095260356,0.1282282715750936,-0.018554596
0.4442656277803748,0.1282282715750936,-0.10642648
0.5077321460347141,0.1282282715750936,-0.05079892
0.5711986642890533,0.1282282715750936,0.0304957
0.6346651825433925,0.1282282715750936,0.048165575
0.6981317007977318,0.1282282715750936,0.033694144
0.7615982190520711,0.1282282715750936,-0.8550349
0.8250647373064104,0.1282282715750936,-0.016220005
0.8885312555607496,0.1282282715750936,-0.051546387
0.9519977738150889,0.1282282715750936,0.047363684
1.0154642920694281,0.1282282715750936,-0.13401599
1.0789308103237674,0.1282282715750936,-0.048686348
1.1423973285781066,0.1282282715750936,-0.014419219
1.2058638468324459,0.1282282715750936,0.002537913
1.269330365086785,0.1282282715750936,-0.094011396
1.3327968833411243,0.1282282715750936,-0.067493245
1.3962634015954636,0.1282282715750936,-0.046463396
1.4597299198498028,0.1282282715750936,0.038209084
1.5231964381041423,0.1282282715750936,0.024107315
1.5866629563584815,0.1282282715750936,0.051149283
1.6501294746128208,0.1282282715750936,0.04680408
1.71359599286716,0.1282282715750936,0.01857379
1.7770625111214993,0.1282282715750936,-0.044928014
1.8405290293758385,0.1282282715750936,-0.08044186
1.9039955476301778,0.1282282715750936,0.050468523
1.967462065884517,0.1282282715750936,0.01614183
2.0309285841388562,0.1282282715750936,0.0056605167
2.0943951023931957,0.1282282715750936,0.05666686
2.1578616206475347,0.1282282715750936,0.036291607
2.221328138901874,0.1282282715750936,0.00449492
2.284794657156213,0.1282282715750936,0.029538464
2.3482611754105527,0.1282282715750936,-0.11400098
2.4117276936648917,0.1282282715750936,-0.020684853
2.475194211919231,0.1282282715750936,-0.0398156
2.53866073017357,0.1282282715750936,0.056186654
2.6021272484279097,0.1282282715750936,-0.059684213
2.6655937666822487,0.1282282715750936,0.030883037
2.729060284936588,0.1282282715750936,-0.017789012
2.792526803190927,0.1282282715750936,-0.113859355
2.8559933214452666,0.1282282715750936,-0.038418416
2.9194598396996057,0.1282282715750936,-0.07209191
2.982926357953945,0.1282282715750936,-0.184979
3.0463928762082846,0.1282282715750936,-0.4570878
3.1098593944626236,0.1282282715750936,-1.5679793
3.173325912716963,0.1282282715750936,-0.18158317
3.236792430971302,0.1282282715750936,-0.04093343
3.3002589492256416,0.1282282715750936,-0.09040752
3.3637254674799806,0.1282282715750936,0.011369671
3.42719198573432,0.1282282715750936,0.044085115
3.490658503988659,0.1282282715750936,-0.13887629
3.5541250222429985,0.1282282715750936,0.021714427
3.6175915404973376,0.1282282715750936,-0.15675686
3.681058058751677,0.1282282715750936,-0.045109004
3.744524577006016,0.1282282715750936,0.015503253
3.8079910952603555,0.1282282715750936,0.0028507244
3.8714576135146945,0.1282282715750936,-0.00925578
3.934924131769034,0.1282282715750936,0.00555828
3.998390650023373,0.1282282715750936,0.0341429
4.0618571682777125,0.1282282715750936,-0.80188406
4.1253236865320515,0.1282282715750936,-0.0050881323
4.188790204786391,0.1282282715750936,0.013061888
4.25225672304073,0.1282282715750936,-0.028656278
4.3157232412950695,0.1282282715750936,0.026536535
4.3791897595494085,0.1282282715750936,-0.059942715
4.442656277803748,0.1282282715750936,0.04858881
4.506122796058087,0.1282282715750936,-0.058633894
4.569589314312426,0.1282282715750936,0.04501327
4.6330558325667655,0.1282282715750936,-1.4743264
4.696522350821105,0.1282282715750936,-0.092494346
4.759988869075444,0.1282282715750936,-1.2450101
4.823455387329783,0.1282282715750936,-1.6639297
4.886921905584122,0.1282282715750936,-2.158996
4.950388423838462,0.1282282715750936,-0.1538149
5.013854942092801,0.1282282715750936,0.004523356
5.07732146034714,0.1282282715750936,-0.2225972
5.14078797860148,0.1282282715750936,0.021811279
5.204254496855819,0.1282282715750936,-0.08026262
5.267721015110158,0.1282282715750936,0.029002251
5.331187533364497,0.1282282715750936,-0.15337405
5.394654051618837,0.1282282715750936,0.020918718
5.458120569873176,0.1282282715750936,0.0019853206
5.521587088127515,0.1282282715750936,-0.033233646
5.585053606381854,0.1282282715750936,-0.1568927
5.648520124636194,0.1282282715750936,-0.06866784
5.711986642890533,0.1282282715750936,0.07039107
5.775453161144872,0.1282282715750936,0.060008094
5.838919679399211,0.1282282715750936,0.052018452
5.902386197653551,0.1282282715750936,-0.018895807
5.96585271590789,0.1282282715750936,-0.033457477
6.029319234162229,0.1282282715750936,-0.15046483
6.092785752416569,0.1282282715750936,-0.026534885
6.156252270670908,0.1282282715750936,-0.076557845
6.219718788925247,0.1282282715750936,0.012064062
6.283185307179586,0.1282282715750936,-0.00411655
0.0,0.19234240736264038,-0.19475836
0.06346651825433926,0.19234240736264038,-0.20319855
0.12693303650867852,0.19234240736264038,0.014393004
0.1903995547630178,0.19234240736264038,-0.010456755
0.25386607301735703,0.19234240736264038,0.07768629
0.3173325912716963,0.19234240736264038,-0.021055289
0.3807991095260356,0.19234240736264038,-0.01292169
0.4442656277803748,0.19234240736264038,0.043847647
0.5077321460347141,0.19234240736264038,-0.036694616
0.5711986642890533,0.19234240736264038,0.049734164
0.6346651825433925,0.19234240736264038,-0.30596417
0.6981317007977318,0.19234240736264038,0.052500106
0.7615982190520711,0.19234240736264038,0.015108104
0.8250647373064104,0.19234240736264038,0.043821257
0.8885312555607496,0.19234240736264038,-0.925127
0.9519977738150889,0.19234240736264038,0.032951653
1.0154642920694281,0.19234240736264038,0.0011289638
1.0789308103237674,0.19234240736264038,-0.0040446515
1.1423973285781066,0.19234240736264038,-0.13491239
1.2058638468324459,0.19234240736264038,0.028498743
1.269330365086785,0.19234240736264038,-0.2300783
1.3327968833411243,0.19234240736264038,-0.06900284
1.3962634015954636,0.19234240736264038,0.022549571
1.4597299198498028,0.19234240736264038,-0.09451071
1.5231964381041423,0.19234240736264038,0.007215141
1.5866629563584815,0.19234240736264038,-0.15119031
1.6501294746128208,0.19234240736264038,-0.04856373
1.71359599286716,0.19234240736264038,-0.12218189
1.7770625111214993,0.19234240736264038,-0.099139296
1.8405290293758385,0.19234240736264038,-0.74726045
1.9039955476301778,0.19234240736264038,-0.17525172
1.967462065884517,0.19234240736264038,-0.08286146
2.0309285841388562,0.19234240736264038,-0.01742825
2.0943951023931957,0.19234240736264038,0.008884347
2.1578616206475347,0.19234240736264038,0.00038870363
2.221328138901874,0.19234240736264038,-0.12946086
2.284794657156213,0.19234240736264038,-0.10292698
2.3482611754105527,0.19234240736264038,0.021465404
2.4117276936648917,0.19234240736264038,0.03013725
2.475194211919231,0.19234240736264038,-0.13639383
2.53866073017357,0.19234240736264038,-0.06594676
2.6021272484279097,0.19234240736264038,0.054846626
2.6655937666822487,0.19234240736264038,0.09717437
2.729060284936588,0.19234240736264038,0.08661507
2.792526803190927,0.19234240736264038,-0.12971039
2.8559933214452666,0.19234240736264038,-0.001590394
2.9194598396996057,0.19234240736264038,0.049091734
2.982926357953945,0.19234240736264038,-0.081504524
3.0463928762082846,0.19234240736264038,0.056354035
3.1098593944626236,0.19234240736264038,-0.039652895
3.173325912716963,0.19234240736264038,0.06885655
3.236792430971302,0.19234240736264038,-0.4845059
3.3002589492256416,0.19234240736264038,-0.048098672
3.3637254674799806,0.19234240736264038,0.05866609
3.42719198573432,0.19234240736264038,-0.4854753
3.490658503988659,0.19234240736264038,-0.06932879
3.5541250222429985,0.19234240736264038,-1.6782278
3.6175915404973376,0.19234240736264038,-0.07031827
3.681058058751677,0.19234240736264038,-0.6917533
3.744524577006016,0.19234240736264038,0.047963563
3.8079910952603555,0.19234240736264038,-0.05985737
3.8714576135146945,0.19234240736264038,-0.10716626
3.934924131769034,0.19234240736264038,0.020102942
3.998390650023373,0.19234240736264038,-0.115005724
4.0618571682777125,0.19234240736264038,-1.4030963
4.1253236865320515,0.19234240736264038,-0.043679867
4.188790204786391,0.19234240736264038,-0.030931508
4.25225672304073,0.19234240736264038,0.038208704
4.3157232412950695,0.19234240736264038,0.01942056
4.3791897595494085,0.19234240736264038,-0.32203624
4.442656277803748,0.19234240736264038,-0.08191228
4.506122796058087,0.19234240736264038,0.061738502
4.569589314312426,0.19234240736264038,-0.1147586
4.6330558325667655,0.19234240736264038,-0.0074015437
4.696522350821105,0.19234240736264038,0.020453984
4.759988869075444,0.19234240736264038,-0.16606914
4.823455387329783,0.19234240736264038,-0.19348174
4.886921905584122,0.19234240736264038,-0.062121518
4.950388423838462,0.19234240736264038,0.031292766
5.013854942092801,0.19234240736264038,-0.11869818
5.07732146034714,0.19234240736264038,-1.0270513
5.14078797860148,0.19234240736264038,0.049724914
5.204254496855819,0.19234240736264038,-0.16605817
5.267721015110158,0.19234240736264038,0.098243624
5.331187533364497,0.19234240736264038,-0.025878733
5.394654051618837,0.19234240736264038,-0.0855017
5.458120569873176,0.19234240736264038,0.007939342
5.521587088127515,0.19234240736264038,0.05974015
5.585053606381854,0.19234240736264038,-0.14589356
5.648520124636194,0.19234240736264038,-0.15502636
5.711986642890533,0.19234240736264038,-0.21400827
5.775453161144872,0.19234240736264038,-0.15544635
5.838919679399211,0.19234240736264038,-0.05752148
5.902386197653551,0.19234240736264038,0.07660695
5.96585271590789,0.19234240736264038,0.107690394
6.029319234162229,0.19234240736264038,0.070419766
6.092785752416569,0.19234240736264038,-0.09517578
6.156252270670908,0.19234240736264038,-0.10441714
6.219718788925247,0.19234240736264038,-0.519234
6.283185307179586,0.19234240736264038,-0.19475836
0.0,0.2564565431501872,0.022151152
0.06346651825433926,0.2564565431501872,0.06680505
0.12693303650867852,0.2564565431501872,-0.87838036
0.1903995547630178,0.2564565431501872,0.017896174
0.25386607301735703,0.2564565431501872,-0.40608194
0.3173325912716963,0.2564565431501872,-0.003027212
0.3807991095260356,0.2564565431501872,0.02199293
0.4442656277803748,0.2564565431501872,0.071517326
0.5077321460347141,0.2564565431501872,0.012019301
0.5711986642890533,0.2564565431501872,0.07834543
0.6346651825433925,0.2564565431501872,-0.29535443
0.6981317007977318,0.2564565431501872,0.08273065
0.7615982190520711,0.2564565431501872,0.08470277
0.8250647373064104,0.2564565431501872,0.05184467
0.8885312555607496,0.2564565431501872,0.06400283
0.9519977738150889,0.2564565431501872,-0.48997495
1.0154642920694281,0.2564565431501872,-1.014714
1.0789308103237674,0.2564565431501872,-0.09854853
1.1423973285781066,0.2564565431501872,-0.05862671
1.2058638468324459,0.2564565431501872,-0.03729347
1.269330365086785,0.2564565431501872,0.06901995
1.3327968833411243,0.2564565431501872,0.058956496
1.3962634015954636,0.2564565431501872,0.0574923
1.4597299198498028,0.2564565431501872,-1.126145
1.5231964381041423,0.2564565431501872,-0.03174962
1.5866629563584815,0.2564565431501872,-0.013279231
1.6501294746128208,0.2564565431501872,-2.3157673
1.71359599286716,0.2564565431501872,-0.020438591
1.7770625111214993,0.2564565431501872,-0.076687135
1.8405290293758385,0.2564565431501872,-1.6452781
1.9039955476301778,0.2564565431501872,-0.37317714
1.967462065884517,0.2564565431501872,-0.169283
2.0309285841388562,0.2564565431501872,0.09084331
2.0943951023931957,0.2564565431501872,-0.009738645
2.1578616206475347,0.2564565431501872,0.052557297
2.221328138901874,0.2564565431501872,-0.2585748
2.284794657156213,0.2564565431501872,0.03462518
2.3482611754105527,0.2564565431501872,-0.112936676
2.4117276936648917,0.2564565431501872,0.06656655
2.475194211919231,0.2564565431501872,-0.07570042
2.53866073017357,0.2564565431501872,0.011501818
2.6021272484279097,0.2564565431501872,-0.0643897
2.6655937666822487,0.2564565431501872,0.08154943
2.729060284936588,0.2564565431501872,-0.031034727
2.792526803190927,0.2564565431501872,0.059092782
2.8559933214452666,0.2564565431501872,-0.12313047
2.9194598396996057,0.2564565431501872,0.013714927
2.982926357953945,0.2564565431501872,0.078919224
3.0463928762082846,0.2564565431501872,-0.18050224
3.1098593944626236,0.2564565431501872,-0.031682603
3.173325912716963,0.2564565431501872,0.05425463
3.236792430971302,0.2564565431501872,-2.370872
3.3002589492256416,0.2564565431501872,-1.4203436
3.3637254674799806,0.2564565431501872,-0.06610694
3.42719198573432,0.2564565431501872,-0.0095738545
3.490658503988659,0.2564565431501872,0.033623133
3.5541250222429985,0.2564565431501872,-0.05519162
3.6175915404973376,0.2564565431501872,-0.0036002956
3.681058058751677,0.2564565431501872,-0.012883282
3.744524577006016,0.2564565431501872,0.046376877
3.8079910952603555,0.2564565431501872,0.020112151
3.8714576135146945,0.2564565431501872,-0.04604936
3.934924131769034,0.2564565431501872,0.023864977
3.998390650023373,0.2564565431501872,-0.011384498
4.0618571682777125,0.2564565431501872,-0.11302752
4.1253236865320515,0.2564565431501872,-1.8267341
4.188790204786391,0.2564565431501872,-0.014316039
4.25225672304073,0.2564565431501872,-1.3203532
4.3157232412950695,0.2564565431501872,-0.09216552
4.3791897595494085,0.2564565431501872,-0.14646403
4.442656277803748,0.2564565431501872,0.0042697713
4.506122796058087,0.2564565431501872,-0.085305154
4.569589314312426,0.2564565431501872,0.08563849
4.6330558325667655,0.2564565431501872,0.035311393
4.696522350821105,0.2564565431501872,0.039389003
4.759988869075444,0.2564565431501872,-0.075254045
4.823455387329783,0.2564565431501872,-0.11213162
4.886921905584122,0.2564565431501872,0.042707145
4.950388423838462,0.2564565431501872,0.07137823
5.013854942092801,0.2564565431501872,0.104829326
5.07732146034714,0.2564565431501872,-0.04280268
5.14078797860148,0.2564565431501872,-0.07853861
5.204254496855819,0.2564565431501872,-0.08469377
5.267721015110158,0.2564565431501872,-1.1155673
5.331187533364497,0.2564565431501872,-0.14257559
5.394654051618837,0.2564565431501872,-0.1133973
5.458120569873176,0.2564565431501872,0.018758329
5.521587088127515,0.2564565431501872,-0.14212647
5.585053606381854,0.2564565431501872,-0.019206863
5.648520124636194,0.2564565431501872,0.05061176
5.711986642890533,0.2564565431501872,-0.07873262
5.775453161144872,0.2564565431501872,-0.07787637
5.838919679399211,0.2564565431501872,-0.17632185
5.902386197653551,0.2564565431501872,-0.005833116
5.96585271590789,0.2564565431501872,-0.04797787
6.029319234162229,0.2564565431501872,0.08198531
6.092785752416569,0.2564565431501872,0.10169421
6.156252270670908,0.2564565431501872,0.08503768
6.219718788925247,0.2564565431501872,0.060310733
6.283185307179586,0.2564565431501872,0.022151152
0.0,0.32057067893773394,-0.016117293
0.06346651825433926,0.32057067893773394,-0.1250517
0.12693303650867852,0.32057067893773394,-0.17365997
0.1903995547630178,0.32057067893773394,-0.1271499
0.25386607301735703,0.32057067893773394,0.030896045
0.3173325912716963,0.32057067893773394,-0.21803145
0.3807991095260356,0.32057067893773394,-0.092797585
0.4442656277803748,0.32057067893773394,-0.73782486
0.5077321460347141,0.32057067893773394,-0.01628865
0.5711986642890533,0.32057067893773394,-0.09375593
0.6346651825433925,0.32057067893773394,0.0048376117
0.6981317007977318,0.32057067893773394,-0.09075029
0.7615982190520711,0.32057067893773394,0.010266849
0.8250647373064104,0.32057067893773394,0.035305962
0.8885312555607496,0.32057067893773394,0.07243863
0.9519977738150889,0.32057067893773394,0.0554224
1.0154642920694281,0.32057067893773394,-0.002617995
1.0789308103237674,0.32057067893773394,-0.046065923
1.1423973285781066,0.32057067893773394,-0.059505776
1.2058638468324459,0.32057067893773394,-0.100108005
1.269330365086785,0.32057067893773394,-0.003841366
1.3327968833411243,0.32057067893773394,0.06052286
1.3962634015954636,0.32057067893773394,0.08163384
1.4597299198498028,0.32057067893773394,0.028852297
1.5231964381041423,0.32057067893773394,-0.059073575
1.5866629563584815,0.32057067893773394,-1.4614505
1.6501294746128208,0.32057067893773394,-0.10687093
1.71359599286716,0.32057067893773394,-0.024630373
1.7770625111214993,0.32057067893773394,0.013807416
1.8405290293758385,0.32057067893773394,-0.17325948
1.9039955476301778,0.32057067893773394,0.06147107
1.967462065884517,0.32057067893773394,-0.064531974
2.0309285841388562,0.32057067893773394,-0.1313439
2.0943951023931957,0.32057067893773394,-0.09519636
2.1578616206475347,0.32057067893773394,-0.8788956
2.221328138901874,0.32057067893773394,0.111215316
2.284794657156213,0.32057067893773394,0.22564891
2.3482611754105527,0.32057067893773394,-0.06277184
2.4117276936648917,0.32057067893773394,0.1143126
2.475194211919231,0.32057067893773394,0.07392201
2.53866073017357,0.32057067893773394,0.06017098
2.6021272484279097,0.32057067893773394,-0.28925264
2.6655937666822487,0.32057067893773394,0.058494013
2.729060284936588,0.32057067893773394,0.118354075
2.792526803190927,0.32057067893773394,-0.46725574
2.8559933214452666,0.32057067893773394,0.034626137
2.9194598396996057,0.32057067893773394,0.09070727
2.982926357953945,0.32057067893773394,0.039447345
3.0463928762082846,0.32057067893773394,-0.0019664802
3.1098593944626236,0.32057067893773394,0.021058261
3.173325912716963,0.32057067893773394,-0.10903586
3.236792430971302,0.32057067893773394,0.016122652
3.3002589492256416,0.32057067893773394,-0.015902083
3.3637254674799806,0.32057067893773394,0.064791225
3.42719198573432,0.32057067893773394,0.0021899776
3.490658503988659,0.32057067893773394,-0.7954236
3.5541250222429985,0.32057067893773394,-0.05920076
3.6175915404973376,0.32057067893773394,0.05555769
3.681058058751677,0.32057067893773394,0.031577803
3.744524577006016,0.32057067893773394,0.023730028
3.8079910952603555,0.32057067893773394,0.11802818
3.8714576135146945,0.32057067893773394,0.029839898
3.934924131769034,0.32057067893773394,-0.7911908
3.998390650023373,0.32057067893773394,0.12833293
4.0618571682777125,0.32057067893773394,-0.015336567
4.1253236865320515,0.32057067893773394,0.038081806
4.188790204786391,0.32057067893773394,-0.05908329
4.25225672304073,0.32057067893773394,-0.06050974
4.3157232412950695,0.32057067893773394,0.031285685
4.3791897595494085,0.32057067893773394,-0.076965876
4.442656277803748,0.32057067893773394,-0.7240872
4.506122796058087,0.32057067893773394,-0.084095664
4.569589314312426,0.32057067893773394,0.0033026482
4.6330558325667655,0.32057067893773394,-0.0282473
4.696522350821105,0.32057067893773394,-1.3390791
4.759988869075444,0.32057067893773394,-0.21722539
4.823455387329783,0.32057067893773394,0.000109787994
4.886921905584122,0.32057067893773394,0.05361038
4.950388423838462,0.32057067893773394,0.057518177
5.013854942092801,0.32057067893773394,-0.1572033
5.07732146034714,0.32057067893773394,0.13344225
5.14078797860148,0.32057067893773394,0.049580168
5.204254496855819,0.32057067893773394,0.14201032
5.267721015110158,0.32057067893773394,-0.10008279
5.331187533364497,0.32057067893773394,0.098207265
5.394654051618837,0.32057067893773394,0.0044193487
5.458120569873176,0.32057067893773394,-0.08167344
5.521587088127515,0.32057067893773394,0.0046332725
5.585053606381854,0.32057067893773394,-0.017000897
5.648520124636194,0.32057067893773394,-0.095730856
5.711986642890533,0.32057067893773394,-0.11464217
5.775453161144872,0.32057067893773394,-0.05147182
5.838919679399211,0.32057067893773394,-0.024597645
5.902386197653551,0.32057067893773394,-0.14025983
5.96585271590789,0.32057067893773394,-0.48895523
6.029319234162229,0.32057067893773394,-0.22299688
6.092785752416569,0.32057067893773394,-0.05280337
6.156252270670908,0.32057067893773394,-0.07613625
