epoch,lr,train_loss,train_l_se,train_l_r,train_l_conv,train_l_dyn,train_l_sym,train_gnorm
124,0.001,0.007918536,0.007918536,0.0,1.0609286e-12,0.0,0.0,0.11600872
125,0.001,0.008015061,0.008015061,0.0,1.7792343e-12,0.0,0.0,0.14295074
126,0.001,0.007722188,0.007722188,0.0,1.1805805e-12,0.0,0.0,0.09597682
127,0.001,0.007855655,0.007855655,0.0,2.004249e-12,0.0,0.0,0.11392781
128,0.001,0.007862318,0.007862318,0.0,1.3977357e-12,0.0,0.0,0.07933683
129,0.001,0.0077717225,0.0077717225,0.0,1.5063691e-12,0.0,0.0,0.10018999
130,0.001,0.007864788,0.007864788,0.0,1.7030217e-12,0.0,0.0,0.106434636
131,0.001,0.007650804,0.007650804,0.0,2.0979128e-12,0.0,0.0,0.11210785
132,0.001,0.0076006656,0.0076006656,0.0,1.2457991e-12,0.0,0.0,0.08107402
133,0.001,0.007849327,0.007849327,0.0,1.7841021e-12,0.0,0.0,0.09352981
134,0.001,0.007654367,0.007654367,0.0,2.1175635e-12,0.0,0.0,0.104353935
135,0.001,0.007857977,0.007857977,0.0,1.8041182e-12,0.0,0.0,0.13525178
136,0.001,0.0077785254,0.0077785254,0.0,9.895838e-13,0.0,0.0,0.106303416
137,0.001,0.007894411,0.007894411,0.0,1.7948456e-12,0.0,0.0,0.124771975
138,0.001,0.007682529,0.007682529,0.0,1.1951821e-12,0.0,0.0,0.12369192
139,0.001,0.0076527228,0.0076527228,0.0,1.4313374e-12,0.0,0.0,0.10463145
140,0.001,0.00774,0.00774,0.0,1.6430668e-12,0.0,0.0,0.07349299
141,0.001,0.007594844,0.007594844,0.0,1.0338452e-12,0.0,0.0,0.12431779
142,0.001,0.0074776956,0.0074776956,0.0,1.1969292e-12,0.0,0.0,0.12056834
143,0.001,0.007478638,0.007478638,0.0,1.5424653e-12,0.0,0.0,0.1002934
144,0.001,0.0075654075,0.0075654075,0.0,1.1522175e-12,0.0,0.0,0.10068125
145,0.001,0.0073982985,0.0073982985,0.0,1.5579243e-12,0.0,0.0,0.13031517
146,0.001,0.0072355554,0.0072355554,0.0,1.5446061e-12,0.0,0.0,0.083084606
147,0.001,0.007442173,0.007442173,0.0,1.0934557e-12,0.0,0.0,0.10291228
148,0.001,0.007687696,0.007687696,0.0,2.0993361e-12,0.0,0.0,0.10243226
149,0.001,0.007538169,0.007538169,0.0,9.819356e-13,0.0,0.0,0.11674902
150,0.001,0.0074528507,0.0074528507,0.0,6.848539e-13,0.0,0.0,0.096888684
151,0.001,0.007489426,0.007489426,0.0,1.8614084e-12,0.0,0.0,0.068924405
152,0.001,0.0076547437,0.0076547437,0.0,1.487037e-12,0.0,0.0,0.13222627
153,0.001,0.007436875,0.007436875,0.0,1.495521e-12,0.0,0.0,0.08707294
154,0.001,0.0074181072,0.0074181072,0.0,1.1892773e-12,0.0,0.0,0.122822404
155,0.001,0.007328316,0.007328316,0.0,1.0505272e-12,0.0,0.0,0.10366571
156,0.001,0.0075838454,0.0075838454,0.0,1.3394031e-12,0.0,0.0,0.11993649
157,0.001,0.0074226204,0.0074226204,0.0,1.7296588e-12,0.0,0.0,0.085596316
158,0.001,0.0072900974,0.0072900974,0.0,1.2696666e-12,0.0,0.0,0.0758413
159,0.001,0.0074015125,0.0074015125,0.0,1.289305e-12,0.0,0.0,0.109253116
160,0.001,0.0075298524,0.0075298524,0.0,1.882537e-12,0.0,0.0,0.11165205
161,0.001,0.0072397576,0.0072397576,0.0,1.2458809e-12,0.0,0.0,0.11254255
162,0.001,0.007589601,0.007589601,0.0,1.1588222e-12,0.0,0.0,0.11216604
163,0.001,0.007373801,0.007373801,0.0,1.7500749e-12,0.0,0.0,0.10776498
164,0.001,0.0073113423,0.0073113423,0.0,1.1953549e-12,0.0,0.0,0.12362068
165,0.001,0.0073014447,0.0073014447,0.0,2.1049397e-12,0.0,0.0,0.12029914
166,0.001,0.0072990605,0.0072990605,0.0,1.61555e-12,0.0,0.0,0.08645115
167,0.001,0.0071389223,0.0071389223,0.0,1.6017267e-12,0.0,0.0,0.115415834
168,0.001,0.0073597045,0.0073597045,0.0,1.4159157e-12,0.0,0.0,0.12198895
169,0.001,0.0072976686,0.0072976686,0.0,1.2099933e-12,0.0,0.0,0.14923824
170,0.001,0.0072046462,0.0072046462,0.0,1.4047258e-12,0.0,0.0,0.09873336
171,0.001,0.00730346,0.00730346,0.0,1.0662301e-12,0.0,0.0,0.066824265
172,0.001,0.0071509983,0.0071509983,0.0,1.4770313e-12,0.0,0.0,0.10022763
173,0.001,0.006951411,0.006951411,0.0,1.960587e-12,0.0,0.0,0.11074375
174,0.001,0.0073417225,0.0073417225,0.0,1.6136025e-12,0.0,0.0,0.10659281
175,0.001,0.0072775446,0.0072775446,0.0,1.0403452e-12,0.0,0.0,0.09029902
176,0.001,0.007247027,0.007247027,0.0,9.313493e-13,0.0,0.0,0.12204963
177,0.001,0.00732513,0.00732513,0.0,1.428685e-12,0.0,0.0,0.107673205
178,0.001,0.0073704333,0.0073704333,0.0,1.5818727e-12,0.0,0.0,0.10334444
179,0.001,0.007061199,0.007061199,0.0,1.6200297e-12,0.0,0.0,0.094610624
180,0.001,0.007298732,0.007298732,0.0,1.625135e-12,0.0,0.0,0.1026844
181,0.001,0.0072435155,0.0072435155,0.0,1.0414463e-12,0.0,0.0,0.09339679
182,0.001,0.00710043,0.00710043,0.0,1.435619e-12,0.0,0.0,0.114739746
183,0.001,0.0070700026,0.0070700026,0.0,1.0756792e-12,0.0,0.0,0.10586232
184,0.001,0.0073535726,0.0073535726,0.0,1.5104119e-12,0.0,0.0,0.11933654
185,0.001,0.007112919,0.007112919,0.0,1.2844729e-12,0.0,0.0,0.095398016
186,0.001,0.0070719677,0.0070719677,0.0,1.6917955e-12,0.0,0.0,0.09682265
187,0.001,0.007153896,0.007153896,0.0,1.2785377e-12,0.0,0.0,0.09667721
188,0.001,0.0069916933,0.0069916933,0.0,1.4878454e-12,0.0,0.0,0.084690966
189,0.001,0.006952125,0.006952125,0.0,1.4195198e-12,0.0,0.0,0.13482666
190,0.001,0.0069414712,0.0069414712,0.0,8.454813e-13,0.0,0.0,0.11791531
191,0.001,0.007052876,0.007052876,0.0,1.6965089e-12,0.0,0.0,0.111100644
192,0.001,0.0069728117,0.0069728117,0.0,1.3694494e-12,0.0,0.0,0.08457348
193,0.001,0.006961504,0.006961504,0.0,1.6335541e-12,0.0,0.0,0.10314473
194,0.001,0.007117651,0.007117651,0.0,2.0305808e-12,0.0,0.0,0.11496224
195,0.001,0.0068580233,0.0068580233,0.0,1.589586e-12,0.0,0.0,0.082684554
196,0.001,0.007059429,0.007059429,0.0,1.3874206e-12,0.0,0.0,0.11210493
197,0.001,0.0068779937,0.0068779937,0.0,1.5019613e-12,0.0,0.0,0.15069814
198,0.001,0.0068492647,0.0068492647,0.0,8.927013e-13,0.0,0.0,0.07926073
199,0.001,0.0069311387,0.0069311387,0.0,1.3211845e-12,0.0,0.0,0.08721709
200,0.001,0.00714861,0.00714861,0.0,1.1274025e-12,0.0,0.0,0.08570442
201,0.001,0.0068893996,0.0068893996,0.0,1.5467926e-12,0.0,0.0,0.14259571
202,0.001,0.007116902,0.007116902,0.0,1.103104e-12,0.0,0.0,0.09714671
203,0.001,0.0067987703,0.0067987703,0.0,1.6345971e-12,0.0,0.0,0.09340968
204,0.001,0.006712707,0.006712707,0.0,1.4494798e-12,0.0,0.0,0.07418213
205,0.001,0.0067672096,0.0067672096,0.0,9.541973e-13,0.0,0.0,0.12805025
206,0.001,0.006970231,0.006970231,0.0,1.3447168e-12,0.0,0.0,0.05148453
207,0.001,0.006745596,0.006745596,0.0,1.8801768e-12,0.0,0.0,0.068137124
208,0.001,0.007047633,0.007047633,0.0,1.4611612e-12,0.0,0.0,0.08152532
209,0.001,0.0070265853,0.0070265853,0.0,1.863038e-12,0.0,0.0,0.123926245
210,0.001,0.006966149,0.006966149,0.0,1.8259975e-12,0.0,0.0,0.103574544
211,0.001,0.006955074,0.006955074,0.0,1.6612828e-12,0.0,0.0,0.095892966
212,0.001,0.0068257046,0.0068257046,0.0,1.4686178e-12,0.0,0.0,0.083138384
213,0.001,0.006840046,0.006840046,0.0,1.4769044e-12,0.0,0.0,0.09495308
214,0.001,0.006844966,0.006844966,0.0,1.8954454e-12,0.0,0.0,0.078148805
215,0.001,0.0068755355,0.0068755355,0.0,1.1844593e-12,0.0,0.0,0.07785214
216,0.001,0.0067515816,0.0067515816,0.0,1.0575891e-12,0.0,0.0,0.11481755
217,0.001,0.006623668,0.006623668,0.0,1.3091159e-12,0.0,0.0,0.085656546
218,0.001,0.0068316734,0.0068316734,0.0,1.8892032e-12,0.0,0.0,0.07408043
219,0.001,0.0065702572,0.0065702572,0.0,1.2604966e-12,0.0,0.0,0.10762352
220,0.001,0.0065897084,0.0065897084,0.0,1.3710319e-12,0.0,0.0,0.068153664
221,0.001,0.006764092,0.006764092,0.0,1.4964309e-12,0.0,0.0,0.098978706
222,0.001,0.00672964,0.00672964,0.0,1.4164443e-12,0.0,0.0,0.12845819
223,0.001,0.006578319,0.006578319,0.0,1.3498308e-12,0.0,0.0,0.06534266
224,0.001,0.0067958236,0.0067958236,0.0,1.3461167e-12,0.0,0.0,0.117442966
225,0.001,0.0066730673,0.0066730673,0.0,1.537845e-12,0.0,0.0,0.10240775
226,0.001,0.0065877126,0.0065877126,0.0,9.515319e-13,0.0,0.0,0.11240816
227,0.001,0.006817475,0.006817475,0.0,1.467924e-12,0.0,0.0,0.11491239
228,0.001,0.0067404346,0.0067404346,0.0,1.3533186e-12,0.0,0.0,0.10752963
229,0.001,0.006600941,0.006600941,0.0,1.4013581e-12,0.0,0.0,0.08069665
230,0.001,0.006793941,0.006793941,0.0,1.0161331e-12,0.0,0.0,0.08396021
231,0.001,0.0067286496,0.0067286496,0.0,1.3645101e-12,0.0,0.0,0.09466527
232,0.001,0.006420996,0.006420996,0.0,1.8112034e-12,0.0,0.0,0.07062099
233,0.001,0.006708901,0.006708901,0.0,1.6661424e-12,0.0,0.0,0.14356904
234,0.001,0.00661657,0.00661657,0.0,1.2700265e-12,0.0,0.0,0.11045131
235,0.001,0.006580625,0.006580625,0.0,1.3438963e-12,0.0,0.0,0.10723551
236,0.001,0.0066886265,0.0066886265,0.0,1.90826e-12,0.0,0.0,0.11445045
237,0.001,0.0064869192,0.0064869192,0.0,1.4420718e-12,0.0,0.0,0.0754923
238,0.001,0.00653662,0.00653662,0.0,1.2089866e-12,0.0,0.0,0.10894721
239,0.001,0.0065822247,0.0065822247,0.0,9.32315e-13,0.0,0.0,0.10694315
240,0.001,0.006613878,0.006613878,0.0,1.5189149e-12,0.0,0.0,0.13166068
241,0.001,0.006706219,0.006706219,0.0,1.2313062e-12,0.0,0.0,0.07794813
242,0.001,0.0065856674,0.0065856674,0.0,1.726571e-12,0.0,0.0,0.087530315
243,0.001,0.0065188142,0.0065188142,0.0,1.5633675e-12,0.0,0.0,0.17011108
244,0.001,0.006519241,0.006519241,0.0,8.79104e-13,0.0,0.0,0.10249782
245,0.001,0.006498708,0.006498708,0.0,1.7618944e-12,0.0,0.0,0.09378255
246,0.001,0.006488988,0.006488988,0.0,1.3853993e-12,0.0,0.0,0.1268566
247,0.001,0.0066725705,0.0066725705,0.0,1.2511991e-12,0.0,0.0,0.08583487
248,0.001,0.006659495,0.006659495,0.0,1.6591725e-12,0.0,0.0,0.12934422
249,0.001,0.0064199925,0.0064199925,0.0,1.0971481e-12,0.0,0.0,0.12028599
250,0.001,0.0063136853,0.0063136853,0.0,1.0012864e-12,0.0,0.0,0.13893549
251,0.001,0.0063934396,0.0063934396,0.0,1.6998555e-12,0.0,0.0,0.12407941
252,0.001,0.0065502264,0.0065502264,0.0,1.2804587e-12,0.0,0.0,0.120375544
253,0.001,0.0063325777,0.0063325777,0.0,9.638283e-13,0.0,0.0,0.13942108
254,0.001,0.006538827,0.006538827,0.0,1.1976556e-12,0.0,0.0,0.091379024
255,0.001,0.006551447,0.006551447,0.0,1.7632427e-12,0.0,0.0,0.07119671
256,0.001,0.0064474307,0.0064474307,0.0,1.5100542e-12,0.0,0.0,0.10738876
257,0.001,0.0064557805,0.0064557805,0.0,1.2150055e-12,0.0,0.0,0.13029581
258,0.001,0.0066174217,0.0066174217,0.0,1.486536e-12,0.0,0.0,0.16625671
259,0.001,0.006501502,0.006501502,0.0,9.683616e-13,0.0,0.0,0.120825775
260,0.001,0.0061199567,0.0061199567,0.0,1.1876325e-12,0.0,0.0,0.09507024
261,0.001,0.0064278524,0.0064278524,0.0,1.1182546e-12,0.0,0.0,0.080578424
262,0.001,0.0061808918,0.0061808918,0.0,1.0584505e-12,0.0,0.0,0.07611708
263,0.001,0.0063046757,0.0063046757,0.0,8.146253e-13,0.0,0.0,0.1254384
264,0.001,0.0061466605,0.0061466605,0.0,1.440243e-12,0.0,0.0,0.07121226
265,0.001,0.006266099,0.006266099,0.0,1.3463131e-12,0.0,0.0,0.0943278
266,0.001,0.00639355,0.00639355,0.0,1.3386374e-12,0.0,0.0,0.10556457
267,0.001,0.0064449455,0.0064449455,0.0,8.7441366e-13,0.0,0.0,0.13161688
268,0.001,0.0063444576,0.0063444576,0.0,1.6346515e-12,0.0,0.0,0.07603157
269,0.001,0.006447545,0.006447545,0.0,1.0969647e-12,0.0,0.0,0.068531394
270,0.001,0.0060671135,0.0060671135,0.0,9.530419e-13,0.0,0.0,0.0952074
271,0.001,0.0061755204,0.0061755204,0.0,1.3004597e-12,0.0,0.0,0.12580252
272,0.001,0.0063994504,0.0063994504,0.0,2.0083698e-12,0.0,0.0,0.08308179
273,0.001,0.006360156,0.006360156,0.0,1.142816e-12,0.0,0.0,0.08567077
274,0.001,0.0064330064,0.0064330064,0.0,1.3300112e-12,0.0,0.0,0.07550428
275,0.001,0.0062750033,0.0062750033,0.0,1.2547655e-12,0.0,0.0,0.12603968
276,0.001,0.006076228,0.006076228,0.0,1.3548467e-12,0.0,0.0,0.10362432
277,0.001,0.0063036215,0.0063036215,0.0,1.5465603e-12,0.0,0.0,0.08502159
278,0.001,0.0062488983,0.0062488983,0.0,1.3807444e-12,0.0,0.0,0.07580865
279,0.001,0.0063138423,0.0063138423,0.0,8.8734857e-13,0.0,0.0,0.1132743
280,0.001,0.0061457604,0.0061457604,0.0,8.4798244e-13,0.0,0.0,0.10259259
281,0.001,0.0062787817,0.0062787817,0.0,1.5227675e-12,0.0,0.0,0.10955291
282,0.001,0.0061585302,0.0061585302,0.0,1.5875839e-12,0.0,0.0,0.08729587
283,0.001,0.0062860525,0.0062860525,0.0,1.797662e-12,0.0,0.0,0.089592926
284,0.001,0.0063368906,0.0063356496,0.0,0.00012410921,0.0,0.0,0.11621355
285,0.001,0.006191597,0.006191597,0.0,1.1011336e-12,0.0,0.0,0.08434982
286,0.001,0.006182309,0.006182309,0.0,1.2402098e-12,0.0,0.0,0.09368422
287,0.001,0.006215215,0.006215215,0.0,1.3072187e-12,0.0,0.0,0.1156433
288,0.001,0.0061900816,0.006190024,0.0,5.7235725e-06,0.0,0.0,0.10215435
289,0.001,0.006109753,0.0061095976,0.0,1.5570813e-05,0.0,0.0,0.10560402
290,0.001,0.0060800915,0.0060799625,0.0,1.290096e-05,0.0,0.0,0.11352893
291,0.001,0.0061009526,0.0061006285,0.0,3.2409458e-05,0.0,0.0,0.116757594
292,0.001,0.0061242916,0.0061242916,0.0,1.7553494e-12,0.0,0.0,0.10938651
293,0.001,0.006055769,0.006055769,0.0,1.399689e-12,0.0,0.0,0.11980488
294,0.001,0.0061196196,0.0061186845,0.0,9.353808e-05,0.0,0.0,0.08476236
295,0.001,0.006200058,0.006200058,0.0,3.4869874e-11,0.0,0.0,0.08702629
296,0.001,0.0061515775,0.0061514745,0.0,1.0330065e-05,0.0,0.0,0.12718974
297,0.001,0.005922256,0.0059182155,0.0,0.00040408442,0.0,0.0,0.12385598
298,0.001,0.0060509797,0.0060509797,0.0,1.9348323e-12,0.0,0.0,0.090143085
299,0.001,0.0061489604,0.0061489567,0.0,3.7356654e-07,0.0,0.0,0.1258446
300,0.001,0.006123965,0.006123965,0.0,1.8166229e-12,0.0,0.0,0.1003997
301,0.001,0.006156579,0.0061430545,0.0,0.0013524891,0.0,0.0,0.110112846
302,0.001,0.006200122,0.0061959107,0.0,0.00042113397,0.0,0.0,0.13083486
303,0.001,0.0061325133,0.0061325133,0.0,1.4964686e-12,0.0,0.0,0.12011921
304,0.001,0.0060948017,0.0060948017,0.0,1.2531531e-12,0.0,0.0,0.1136074
305,0.001,0.0059910174,0.005990107,0.0,9.098545e-05,0.0,0.0,0.10294589
306,0.001,0.0059944354,0.0059944354,0.0,1.248285e-12,0.0,0.0,0.11217591
307,0.001,0.005919263,0.005919263,0.0,1.1843132e-12,0.0,0.0,0.09617561
