epoch,lr,train_loss,train_l_se,train_l_r,train_l_conv,train_l_dyn,train_l_sym,train_gnorm
189,0.001,0.010310592,0.008956445,0.013541459,8.6952147e-13,0.0,0.0,0.056503255
190,0.001,0.009284642,0.009284642,0.0,1.3281922e-12,0.0,0.0,0.072006375
191,0.001,0.009330822,0.009330822,0.0,1.7601345e-12,0.0,0.0,0.068628795
192,0.001,0.009183952,0.009183952,0.0,1.1228144e-12,0.0,0.0,0.0784954
193,0.001,0.30440524,0.009423624,0.013214352,1.0515057,28.314507,5.0454937e-06,16.485212
194,0.001,0.04845764,0.011810477,0.0,3.6647158,0.0,0.0,1.8766721
195,0.001,0.063237436,0.013343333,0.0,4.9894104,0.0,0.0,1.9913738
196,0.001,0.026899528,0.014455696,0.0,1.2443835,0.0,0.0,1.0355998
197,0.001,0.017271139,0.015142922,0.0150109595,0.062711924,0.0,0.0,0.4098126
198,0.001,0.014789582,0.014773155,0.0,0.0016427597,0.0,0.0,0.27360862
199,0.001,0.014049444,0.014049444,0.0,1.0162816e-12,0.0,0.0,0.24498884
200,0.001,0.01343035,0.01343035,0.0,9.143619e-13,0.0,0.0,0.23332185
201,0.001,0.0137533955,0.012412251,0.013411279,6.457881e-13,0.0,1.6108963e-06,0.2071944
202,0.001,0.012144256,0.012144256,0.0,6.224959e-13,0.0,0.0,0.19424845
203,0.001,0.0114184525,0.0114184525,0.0,1.2747545e-12,0.0,0.0,0.18987568
204,0.001,0.012590907,0.011064717,0.01526191,1.268195e-12,0.0,0.0,0.15745331
205,0.001,0.010631437,0.010630803,0.0,6.336337e-05,0.0,0.0,0.15104796
206,0.001,0.010505304,0.010503838,0.0,0.0001466172,0.0,0.0,0.13815919
207,0.001,0.01036429,0.010361051,0.0,0.00032381283,0.0,0.0,0.14206506
208,0.001,0.011368678,0.0100409975,0.013239603,0.00037017785,0.0,1.9322788e-06,0.11378725
209,0.001,0.010126058,0.01012199,0.0,0.0004068445,0.0,0.0,0.10816419
210,0.001,0.009691136,0.009687742,0.0,0.0003393809,0.0,0.0,0.12634875
211,0.001,0.009705821,0.009702837,0.0,0.00029842037,0.0,0.0,0.106845275
212,0.001,0.011153267,0.009646655,0.015050017,0.0001610176,0.0,0.0,0.092299305
213,0.001,0.009722219,0.009720886,0.0,0.00013323704,0.0,0.0,0.11134819
214,0.001,0.009530826,0.009530138,0.0,6.870016e-05,0.0,0.0,0.07378475
215,0.001,0.009398369,0.009397989,0.0,3.7955437e-05,0.0,0.0,0.09162413
216,0.001,0.010958934,0.009498941,0.0145967705,2.9519988e-05,0.0,2.147299e-06,0.090577446
217,0.001,0.009600995,0.009600506,0.0,4.8927755e-05,0.0,0.0,0.092737764
218,0.001,0.009437276,0.00943704,0.0,2.3489054e-05,0.0,0.0,0.095493205
219,0.001,0.009705951,0.009705846,0.0,1.0541547e-05,0.0,0.0,0.102589294
220,0.001,0.01104555,0.009424905,0.016206263,1.7320976e-06,0.0,0.0,0.09264969
221,0.001,0.0094461795,0.009446167,0.0,1.1747992e-06,0.0,0.0,0.08981665
222,0.001,0.00957113,0.009571101,0.0,2.982872e-06,0.0,0.0,0.11859798
223,0.001,0.009359091,0.009359036,0.0,5.520827e-06,0.0,0.0,0.13094337
224,0.001,0.010996414,0.009391055,0.016053295,5.174279e-07,0.0,2.3805515e-06,0.052686255
225,0.001,0.009295138,0.009295138,0.0,7.412995e-08,0.0,0.0,0.08856894
226,0.001,0.009449732,0.00944973,0.0,1.0062588e-07,0.0,0.0,0.09521226
227,0.001,0.0107083805,0.009325107,0.013832739,1.1946813e-12,0.0,0.0,0.09030941
228,0.001,0.009302763,0.009302761,0.0,2.71788e-07,0.0,0.0,0.09570445
229,0.001,0.009542209,0.009542195,0.0,1.3790014e-06,0.0,0.0,0.08644279
230,0.001,0.009610007,0.009610007,0.0,8.8408957e-13,0.0,0.0,0.08567898
231,0.001,0.24467085,0.009501175,0.014154066,1.2807055e-12,23.375425,2.6652172e-06,9.0194435
232,0.001,0.012025649,0.012025649,0.0,1.1790453e-12,0.0,0.0,0.18157308
233,0.001,0.015299041,0.014038096,0.0,0.1260945,0.0,0.0,0.38396966
234,0.001,0.016595414,0.0137815075,0.0,0.28139055,0.0,0.0,0.44769108
235,0.001,0.017860197,0.013462524,0.014922329,0.2905439,0.0,0.0,0.43741685
236,0.001,0.014820265,0.012846094,0.0,0.1974171,0.0,0.0,0.37453455
237,0.001,0.01333371,0.012173129,0.0,0.11605815,0.0,0.0,0.32472265
238,0.001,0.012311416,0.011612977,0.0,0.06984394,0.0,0.0,0.28041553
239,0.001,0.013182808,0.011261126,0.013953881,0.052628275,0.0,8.489734e-07,0.23352948
240,0.001,0.011064776,0.010849343,0.0,0.021543216,0.0,0.0,0.18592101
241,0.001,0.01075994,0.010644774,0.0,0.0115166325,0.0,0.0,0.16961247
242,0.001,0.010375927,0.010301321,0.0,0.0074605895,0.0,0.0,0.13712758
243,0.001,0.011690918,0.010073801,0.015733508,0.0043766513,0.0,0.0,0.15497722
244,0.001,0.009843671,0.009807022,0.0,0.003664829,0.0,0.0,0.10548968
245,0.001,0.009840249,0.009826933,0.0,0.0013315505,0.0,0.0,0.10675101
246,0.001,0.009463269,0.0094534885,0.0,0.0009780941,0.0,0.0,0.095724456
247,0.001,0.010783046,0.009540631,0.012358759,0.00065271935,0.0,1.066668e-06,0.123893425
248,0.001,0.0094647845,0.009461171,0.0,0.00036135336,0.0,0.0,0.09191845
249,0.001,0.009511,0.009508539,0.0,0.00024596113,0.0,0.0,0.109902665
250,0.001,0.009538266,0.009536578,0.0,0.00016874888,0.0,0.0,0.06961176
